Index,Gender,Place,Location,Date,Type,Label,Descripcion,Descripcion2
Usuario162,Female,Cerro de la Contaduria,Occidente,marzo de 2017,Family,5,cultural|Aventura,La legendaria Contaduría
Usuario143,Male,Cerro de la Contaduria,Noroeste,agosto de 2017,Couple,5,cultural|Aventura,La legendaria Contaduría
Usuario163,Female,Cerro de la Contaduria,Occidente,agosto de 2014,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario149,Male,Cerro de la Contaduria,Occidente,abril de 2017,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario131,Female,Cerro de la Contaduria,Alemania,mayo de 2016,Friends,4,cultural|Aventura,La legendaria Contaduría
Usuario134,Female,Cerro de la Contaduria,Centro,julio de 2017,Friends,4,cultural|Aventura,La legendaria Contaduría
Usuario151,Male,Cerro de la Contaduria,Occidente,julio de 2016,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario141,Male,Cerro de la Contaduria,Noreste,marzo de 2016,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario136,Female,Cerro de la Contaduria,Centro,diciembre de 2012,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario165,Female,Cerro de la Contaduria,Sureste,abril de 2015,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario140,Female,Cerro de la Contaduria,Estados Unidos,abril de 2015,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario150,Male,Cerro de la Contaduria,Occidente,abril de 2015,Family,4,cultural|Aventura,La legendaria Contaduría
Usuario133,Male,Cerro de la Contaduria,Centro,junio de 2013,Family,3,cultural|Aventura,La legendaria Contaduría
Usuario164,Male,Cerro de la Contaduria,Reino Unido,diciembre de 2015,Alone,3,cultural|Aventura,La legendaria Contaduría
Usuario159,Female,Cerro de la Contaduria,Occidente,diciembre de 2015,Family,3,cultural|Aventura,La legendaria Contaduría
Usuario1676,Female,Playa Destiladeras,Estados Unidos,noviembre de 2016,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1727,Female,Playa Destiladeras,Occidente,diciembre de 2017,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1731,Female,Playa Destiladeras,Occidente,octubre de 2016,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1631,Female,Playa Destiladeras,Canada,enero de 2015,Alone,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1623,Male,Playa Destiladeras,Canada,febrero de 2015,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1708,Male,Playa Destiladeras,Occidente,abril de 2016,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1737,Female,Playa Destiladeras,Sureste,marzo de 2016,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1716,Male,Playa Destiladeras,Occidente,mayo de 2015,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1673,Male,Playa Destiladeras,Estados Unidos,noviembre de 2014,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1651,Male,Playa Destiladeras,Centro,enero de 2019,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1690,Female,Playa Destiladeras,Noroeste,septiembre de 2018,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1644,Female,Playa Destiladeras,Canada,febrero de 2015,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1674,Female,Playa Destiladeras,Estados Unidos,noviembre de 2016,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1693,Male,Playa Destiladeras,Occidente,julio de 2014,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1657,Female,Playa Destiladeras,Centro,enero de 2015,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1646,Female,Playa Destiladeras,Canada,marzo de 2014,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1670,Male,Playa Destiladeras,Estados Unidos,diciembre de 2012,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1718,Male,Playa Destiladeras,Occidente,abril de 2018,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1669,Male,Playa Destiladeras,Estados Unidos,mayo de 2018,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1719,Male,Playa Destiladeras,Occidente,abril de 2016,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1638,Female,Playa Destiladeras,Canada,febrero de 2019,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1668,Male,Playa Destiladeras,Estados Unidos,julio de 2016,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1633,Female,Playa Destiladeras,Canada,marzo de 2017,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1688,Female,Playa Destiladeras,Noreste,agosto de 2013,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1707,Male,Playa Destiladeras,Occidente,enero de 2013,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1636,Female,Playa Destiladeras,Canada,abril de 2017,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1656,Female,Playa Destiladeras,Centro,junio de 2019,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1664,Male,Playa Destiladeras,Estados Unidos,febrero de 2016,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1665,Male,Playa Destiladeras,Estados Unidos,enero de 2014,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1681,Female,Playa Destiladeras,Estados Unidos,enero de 2016,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1624,Male,Playa Destiladeras,Canada,enero de 2017,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1692,Female,Playa Destiladeras,Noroeste,agosto de 2012,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1724,Female,Playa Destiladeras,Occidente,marzo de 2019,Business,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1634,Female,Playa Destiladeras,Canada,noviembre de 2016,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1685,Female,Playa Destiladeras,Noreste,marzo de 2017,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1715,Male,Playa Destiladeras,Occidente,diciembre de 2012,Business,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1678,Female,Playa Destiladeras,Estados Unidos,diciembre de 2013,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1650,Female,Playa Destiladeras,Canada,febrero de 2019,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1671,Male,Playa Destiladeras,Estados Unidos,junio de 2018,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1643,Female,Playa Destiladeras,Canada,marzo de 2014,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1699,Male,Playa Destiladeras,Occidente,octubre de 2014,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1640,Female,Playa Destiladeras,Canada,enero de 2015,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1717,Male,Playa Destiladeras,Occidente,febrero de 2014,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1648,Female,Playa Destiladeras,Canada,febrero de 2015,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1620,Male,Playa Destiladeras,Argentina,enero de 2017,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1660,Male,Playa Destiladeras,Estados Unidos,diciembre de 2016,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1694,Male,Playa Destiladeras,Occidente,febrero de 2013,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1735,Male,Playa Destiladeras,Sureste,junio de 2013,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1691,Female,Playa Destiladeras,Noroeste,agosto de 2018,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1726,Female,Playa Destiladeras,Occidente,diciembre de 2012,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1704,Male,Playa Destiladeras,Occidente,noviembre de 2013,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1662,Male,Playa Destiladeras,Estados Unidos,mayo de 2016,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1621,Female,Playa Destiladeras,Argentina,febrero de 2015,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1700,Male,Playa Destiladeras,Occidente,junio de 2012,Couple,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1729,Female,Playa Destiladeras,Occidente,noviembre de 2015,Friends,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1695,Male,Playa Destiladeras,Occidente,agosto de 2018,Family,5,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1626,Male,Playa Destiladeras,Canada,febrero de 2015,Friends,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1696,Male,Playa Destiladeras,Occidente,noviembre de 2012,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1679,Female,Playa Destiladeras,Estados Unidos,marzo de 2017,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1686,Female,Playa Destiladeras,Noreste,agosto de 2015,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1684,Male,Playa Destiladeras,Noreste,julio de 2015,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1720,Male,Playa Destiladeras,Occidente,diciembre de 2012,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1709,Male,Playa Destiladeras,Occidente,junio de 2016,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1698,Male,Playa Destiladeras,Occidente,enero de 2019,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1697,Male,Playa Destiladeras,Occidente,junio de 2016,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1721,Male,Playa Destiladeras,Occidente,mayo de 2015,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1677,Female,Playa Destiladeras,Estados Unidos,julio de 2019,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1706,Male,Playa Destiladeras,Occidente,agosto de 2014,Friends,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1672,Male,Playa Destiladeras,Estados Unidos,octubre de 2016,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1705,Male,Playa Destiladeras,Occidente,junio de 2018,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1675,Female,Playa Destiladeras,Estados Unidos,junio de 2016,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1641,Female,Playa Destiladeras,Canada,febrero de 2019,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1714,Male,Playa Destiladeras,Occidente,diciembre de 2012,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1637,Female,Playa Destiladeras,Canada,noviembre de 2014,Friends,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1713,Male,Playa Destiladeras,Occidente,febrero de 2016,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1710,Male,Playa Destiladeras,Occidente,mayo de 2014,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1661,Male,Playa Destiladeras,Estados Unidos,febrero de 2016,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1653,Male,Playa Destiladeras,Centro,mayo de 2017,Family,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1689,Male,Playa Destiladeras,Noroeste,septiembre de 2016,Couple,4,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1725,Female,Playa Destiladeras,Occidente,agosto de 2012,Couple,3,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario1655,Female,Playa Destiladeras,Centro,julio de 2013,Friends,2,Turismo de sol y playa,Su nombre tiene origen en una extinta cascada de agua dulce
Usuario205,Male,Galerias Vallarta,Occidente,marzo de 2018,Friends,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
Usuario180,Male,Galerias Vallarta,Centro,noviembre de 2016,Family,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
Usuario215,Female,Galerias Vallarta,Occidente,diciembre de 2015,Family,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
Usuario208,Male,Galerias Vallarta,Occidente,enero de 2019,Alone,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
Usuario174,Female,Galerias Vallarta,Canada,febrero de 2017,Couple,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
Usuario188,Male,Galerias Vallarta,Estados Unidos,junio de 2016,Family,5,diversion,En Galerías Vallarta contamos con todas las medidas de seguridad para tu bienestar. Hacemos todo lo indicado por las autoridades para que estés seguro en tu visita. Ambiente agradable. Excelente ubicación. Tus tiendas favoritas. Servicios: Liverpool
